PLAYER NAME,DATE,MIN,PTS,REB,TOV
Dejounte Murray,2023-10-29,30,15,1,3.0
Dejounte Murray,2023-10-30,39,41,7,3.0
Dejounte Murray,2023-11-14,37,32,5,2.0
Dejounte Murray,2023-11-15,32,13,5,1.0
Dejounte Murray,2023-11-21,34,28,3,5.0
Dejounte Murray,2023-11-22,39,20,6,1.0
Dejounte Murray,2023-11-25,27,11,5,0.0
Dejounte Murray,2023-11-26,34,6,4,3.0
Dejounte Murray,2023-12-15,33,17,7,1.0
Dejounte Murray,2023-12-16,37,21,3,0.0
Dejounte Murray,2023-12-22,34,24,8,2.0
Dejounte Murray,2023-12-23,35,26,4,3.0
Dejounte Murray,2024-01-12,32,29,4,3.0
Dejounte Murray,2024-01-13,31,13,5,2.0
Dejounte Murray,2024-01-19,40,22,3,2.0
Dejounte Murray,2024-01-20,35,24,9,2.0
Dejounte Murray,2024-02-02,39,22,8,1.0
Dejounte Murray,2024-02-03,41,19,5,2.0
Dejounte Murray,2024-03-05,37,21,9,1.0
Dejounte Murray,2024-03-06,39,18,2,3.0
Dejounte Murray,2024-03-17,34,21,2,4.0
Dejounte Murray,2024-03-18,31,13,5,2.0
Dejounte Murray,2024-03-27,36,30,3,1.0
Dejounte Murray,2024-03-28,47,44,7,3.0
Dejounte Murray,2024-04-03,35,24,4,5.0
Dejounte Murray,2024-04-04,35,16,5,4.0
Deni Avdija,2023-11-12,38,14,9,2.0
Deni Avdija,2023-11-13,30,9,8,4.0
Deni Avdija,2023-11-24,28,2,5,0.0
Deni Avdija,2023-11-25,17,9,6,3.0
Deni Avdija,2023-12-17,32,7,6,2.0
Deni Avdija,2023-12-18,23,9,5,2.0
Deni Avdija,2023-12-21,35,13,11,2.0
Deni Avdija,2023-12-22,20,7,4,0.0
Deni Avdija,2023-12-26,23,2,5,2.0
Deni Avdija,2023-12-27,24,12,2,0.0
Deni Avdija,2024-01-05,26,13,5,3.0
Deni Avdija,2024-01-06,33,23,10,4.0
Deni Avdija,2024-01-20,32,16,7,1.0
Deni Avdija,2024-01-21,18,4,8,2.0
Deni Avdija,2024-01-24,38,24,6,2.0
Deni Avdija,2024-01-25,27,13,6,3.0
Deni Avdija,2024-02-09,42,24,11,3.0
Deni Avdija,2024-02-10,39,21,13,5.0
Deni Avdija,2024-02-29,43,15,15,2.0
Deni Avdija,2024-03-01,26,14,5,2.0
Deni Avdija,2024-04-02,39,23,8,3.0
Deni Avdija,2024-04-03,22,7,2,2.0
Devin Booker,2023-11-21,33,28,3,1.0
Devin Booker,2023-11-22,31,25,8,3.0
Devin Booker,2023-12-12,36,32,4,2.0
Devin Booker,2023-12-13,40,34,6,2.0
Devin Booker,2023-12-31,37,21,4,1.0
Devin Booker,2024-01-01,31,10,8,2.0
Devin Booker,2024-01-07,37,24,0,2.0
Devin Booker,2024-01-08,34,20,0,6.0
Devin Booker,2024-01-21,36,26,6,2.0
Devin Booker,2024-01-22,41,16,4,2.0
Devin Booker,2024-01-28,36,44,4,4.0
Devin Booker,2024-01-29,41,22,8,0.0
Devin Booker,2024-02-13,38,25,3,3.0
Devin Booker,2024-02-14,5,7,1,1.0
Devin Booker,2024-02-22,39,35,5,4.0
Devin Booker,2024-02-23,36,25,5,1.0
Devin Booker,2024-03-14,38,23,2,0.0
Devin Booker,2024-03-15,36,21,6,2.0
Devin Booker,2024-03-20,35,18,9,2.0
Devin Booker,2024-03-21,32,30,4,2.0
Devin Booker,2024-04-09,40,12,3,3.0
Devin Booker,2024-04-10,39,37,1,1.0
Devin Vassell,2023-11-30,27,25,4,2.0
Devin Vassell,2023-12-01,27,14,0,3.0
Devin Vassell,2023-12-28,35,17,5,1.0
Devin Vassell,2023-12-29,31,22,3,0.0
Devin Vassell,2024-01-12,26,12,3,2.0
Devin Vassell,2024-01-13,34,5,4,2.0
Devin Vassell,2024-01-19,36,17,5,2.0
Devin Vassell,2024-01-20,34,21,5,4.0
Devin Vassell,2024-01-26,32,15,4,1.0
Devin Vassell,2024-01-27,36,25,4,2.0
Devin Vassell,2024-02-02,36,28,3,2.0
Devin Vassell,2024-02-03,34,22,6,0.0
Devin Vassell,2024-02-07,32,19,3,2.0
Devin Vassell,2024-02-08,35,30,5,2.0
Devin Vassell,2024-02-22,37,32,1,1.0
Devin Vassell,2024-02-23,30,10,3,2.0
Devin Vassell,2024-03-11,37,17,1,2.0
Devin Vassell,2024-03-12,36,6,5,2.0
Devin Vassell,2024-03-22,38,27,4,1.0
Devin Vassell,2024-03-23,24,2,3,1.0
Domantas Sabonis,2023-11-19,35,32,13,1.0
Domantas Sabonis,2023-11-20,31,10,10,5.0
Domantas Sabonis,2023-11-28,37,9,8,1.0
Domantas Sabonis,2023-11-29,31,11,5,1.0
Domantas Sabonis,2023-12-11,34,15,16,4.0
Domantas Sabonis,2023-12-12,26,15,10,2.0
Domantas Sabonis,2023-12-22,35,28,11,3.0
Domantas Sabonis,2023-12-23,39,17,10,3.0
Domantas Sabonis,2024-01-02,35,23,19,11.0
Domantas Sabonis,2024-01-03,46,22,23,6.0
Domantas Sabonis,2024-01-09,38,37,10,5.0
Domantas Sabonis,2024-01-10,28,24,10,2.0
Domantas Sabonis,2024-02-02,35,26,11,4.0
Domantas Sabonis,2024-02-03,39,13,14,6.0
Domantas Sabonis,2024-02-13,39,35,18,1.0
Domantas Sabonis,2024-02-14,38,20,13,5.0
Domantas Sabonis,2024-02-25,36,17,15,1.0
Domantas Sabonis,2024-02-26,40,14,14,3.0
Domantas Sabonis,2024-03-06,38,16,20,3.0
Domantas Sabonis,2024-03-07,38,31,17,4.0
Domantas Sabonis,2024-03-12,34,22,11,0.0
Domantas Sabonis,2024-03-13,38,17,19,2.0
Domantas Sabonis,2024-03-20,28,13,17,1.0
Domantas Sabonis,2024-03-21,39,14,14,6.0
Domantas Sabonis,2024-03-25,33,11,13,3.0
Domantas Sabonis,2024-03-26,31,12,11,4.0
Domantas Sabonis,2024-04-04,36,17,11,4.0
Domantas Sabonis,2024-04-05,34,16,16,2.0
Domantas Sabonis,2024-04-11,35,18,10,4.0
Domantas Sabonis,2024-04-12,42,25,12,2.0
Franz Wagner,2023-10-30,37,16,8,2.0
Franz Wagner,2023-10-31,32,14,8,3.0
Franz Wagner,2023-11-14,36,21,8,0.0
Franz Wagner,2023-11-15,31,13,2,1.0
Franz Wagner,2023-11-21,31,17,4,0.0
Franz Wagner,2023-11-22,31,27,3,1.0
Franz Wagner,2023-12-01,34,31,7,0.0
Franz Wagner,2023-12-02,34,20,7,1.0
Franz Wagner,2023-12-20,32,15,6,0.0
Franz Wagner,2023-12-21,39,29,6,2.0
Franz Wagner,2023-12-26,38,28,8,2.0
Franz Wagner,2023-12-27,36,24,5,4.0
Franz Wagner,2024-01-02,37,25,6,4.0
Franz Wagner,2024-01-03,5,6,2,0.0
Franz Wagner,2024-01-21,28,19,2,0.0
Franz Wagner,2024-01-22,24,17,3,3.0
Franz Wagner,2024-01-28,31,11,8,2.0
Franz Wagner,2024-01-29,32,21,5,0.0
Franz Wagner,2024-02-13,34,15,7,2.0
Franz Wagner,2024-02-14,32,21,3,1.0
Franz Wagner,2024-02-24,32,14,5,5.0
Franz Wagner,2024-02-25,33,19,8,2.0
Franz Wagner,2024-03-05,30,8,3,4.0
Franz Wagner,2024-03-06,39,28,5,1.0
Franz Wagner,2024-03-29,36,13,3,1.0
Franz Wagner,2024-03-30,29,13,4,0.0
Giannis Antetokounmpo,2023-10-29,29,26,11,3.0
Giannis Antetokounmpo,2023-10-30,32,33,7,2.0
Giannis Antetokounmpo,2023-11-08,22,15,9,1.0
Giannis Antetokounmpo,2023-11-09,36,54,12,8.0
Giannis Antetokounmpo,2023-11-17,28,16,8,4.0
Giannis Antetokounmpo,2023-11-18,38,40,15,3.0
Giannis Antetokounmpo,2023-12-16,26,22,8,0.0
Giannis Antetokounmpo,2023-12-17,39,26,17,6.0
Giannis Antetokounmpo,2024-01-03,36,26,11,3.0
Giannis Antetokounmpo,2024-01-04,40,44,14,1.0
Giannis Antetokounmpo,2024-01-13,37,33,9,4.0
Giannis Antetokounmpo,2024-01-14,40,27,10,4.0
Giannis Antetokounmpo,2024-01-26,36,22,11,6.0
Giannis Antetokounmpo,2024-01-27,29,30,12,1.0
Giannis Antetokounmpo,2024-02-03,40,48,6,1.0
Giannis Antetokounmpo,2024-02-04,40,33,7,5.0
Giannis Antetokounmpo,2024-02-08,27,17,3,3.0
Giannis Antetokounmpo,2024-02-09,24,15,14,0.0
Giannis Antetokounmpo,2024-02-12,30,36,18,2.0
Giannis Antetokounmpo,2024-02-13,34,23,11,5.0
Giannis Antetokounmpo,2024-02-29,33,24,10,1.0
Giannis Antetokounmpo,2024-03-01,37,46,16,1.0
Giannis Antetokounmpo,2024-04-02,36,35,15,2.0
Giannis Antetokounmpo,2024-04-03,32,21,7,3.0
Isaiah Hartenstein,2023-10-27,10,8,2,1.0
Isaiah Hartenstein,2023-10-28,15,4,3,0.0
Isaiah Hartenstein,2023-10-31,23,13,7,1.0
Isaiah Hartenstein,2023-11-01,16,0,6,2.0
Isaiah Hartenstein,2023-11-12,18,6,6,2.0
Isaiah Hartenstein,2023-11-13,15,3,3,0.0
Isaiah Hartenstein,2023-11-17,20,3,8,1.0
Isaiah Hartenstein,2023-11-18,15,4,7,1.0
Isaiah Hartenstein,2023-11-30,17,2,3,2.0
Isaiah Hartenstein,2023-12-01,16,4,8,0.0
Isaiah Hartenstein,2023-12-15,31,7,8,2.0
Isaiah Hartenstein,2023-12-16,30,12,10,3.0
Isaiah Hartenstein,2023-12-29,25,7,3,2.0
Isaiah Hartenstein,2023-12-30,33,2,9,1.0
Isaiah Hartenstein,2024-01-05,35,17,6,1.0
Isaiah Hartenstein,2024-01-06,39,8,19,5.0
Isaiah Hartenstein,2024-01-17,41,7,11,2.0
Isaiah Hartenstein,2024-01-18,39,6,17,2.0
Isaiah Hartenstein,2024-01-29,16,10,4,1.0
Isaiah Hartenstein,2024-01-30,29,14,12,1.0
Isaiah Hartenstein,2024-04-04,29,7,7,0.0
Isaiah Hartenstein,2024-04-05,30,10,7,4.0
Ivica Zubac,2023-10-31,23,9,9,1.0
Ivica Zubac,2023-11-01,29,7,9,1.0
Ivica Zubac,2023-11-24,22,11,5,4.0
Ivica Zubac,2023-11-25,23,11,14,1.0
Ivica Zubac,2023-11-29,30,14,8,0.0
Ivica Zubac,2023-11-30,27,18,13,0.0
Ivica Zubac,2023-12-11,33,18,6,0.0
Ivica Zubac,2023-12-12,23,6,9,1.0
Ivica Zubac,2023-12-20,25,12,9,1.0
Ivica Zubac,2023-12-21,17,6,3,0.0
Ivica Zubac,2024-01-07,37,22,19,2.0
Ivica Zubac,2024-01-08,28,19,8,0.0
Ivica Zubac,2024-02-22,29,13,12,1.0
Ivica Zubac,2024-02-23,27,10,10,0.0
Ivica Zubac,2024-03-03,19,2,2,1.0
Ivica Zubac,2024-03-04,24,6,11,2.0
Ivica Zubac,2024-03-09,25,16,9,1.0
Ivica Zubac,2024-03-10,26,18,6,1.0
Ivica Zubac,2024-03-14,32,6,8,2.0
Ivica Zubac,2024-03-15,33,9,11,1.0
Ivica Zubac,2024-03-24,29,13,10,0.0
Ivica Zubac,2024-03-25,24,9,11,0.0
Ivica Zubac,2024-04-04,35,14,15,0.0
Ivica Zubac,2024-04-05,24,12,10,0.0
Jabari Smith Jr.,2023-11-19,32,14,5,3.0
Jabari Smith Jr.,2023-11-20,32,17,9,2.0
Jabari Smith Jr.,2023-11-28,37,16,9,1.0
Jabari Smith Jr.,2023-11-29,32,15,7,0.0
Jabari Smith Jr.,2023-12-17,28,16,5,0.0
Jabari Smith Jr.,2023-12-18,23,5,7,2.0
Jabari Smith Jr.,2023-12-22,31,21,8,1.0
Jabari Smith Jr.,2023-12-23,37,26,11,1.0
Jabari Smith Jr.,2023-12-26,34,10,6,0.0
Jabari Smith Jr.,2023-12-27,22,9,3,1.0
Jabari Smith Jr.,2024-01-05,32,16,9,4.0
Jabari Smith Jr.,2024-01-06,40,14,12,1.0
Jabari Smith Jr.,2024-01-12,41,19,11,1.0
Jabari Smith Jr.,2024-01-13,27,9,6,2.0
Jabari Smith Jr.,2024-02-09,33,12,10,2.0
Jabari Smith Jr.,2024-02-10,37,9,10,3.0
Jabari Smith Jr.,2024-02-22,27,9,4,2.0
Jabari Smith Jr.,2024-02-23,41,22,16,1.0
Jabari Smith Jr.,2024-03-05,25,2,3,0.0
Jabari Smith Jr.,2024-03-06,29,19,2,0.0
Jabari Smith Jr.,2024-04-04,32,24,3,2.0
Jabari Smith Jr.,2024-04-05,32,15,8,1.0
Jabari Smith Jr.,2024-04-11,26,7,3,0.0
Jabari Smith Jr.,2024-04-12,32,8,5,1.0
Jabari Walker,2023-10-29,24,12,7,2.0
Jabari Walker,2023-10-30,16,4,3,1.0
Jabari Walker,2023-11-14,21,12,8,0.0
Jabari Walker,2023-11-15,23,12,3,2.0
Jabari Walker,2023-11-21,14,8,3,1.0
Jabari Walker,2023-11-22,28,19,10,1.0
Jabari Walker,2023-11-26,16,4,3,1.0
Jabari Walker,2023-11-27,15,1,3,1.0
Jabari Walker,2023-12-16,5,0,2,0.0
Jabari Walker,2023-12-17,15,4,5,1.0
Jabari Walker,2023-12-28,30,6,9,1.0
Jabari Walker,2023-12-29,30,25,9,1.0
Jabari Walker,2024-01-23,34,14,13,1.0
Jabari Walker,2024-01-24,24,9,7,2.0
Jabari Walker,2024-01-28,24,7,6,3.0
Jabari Walker,2024-01-29,31,8,12,1.0
Jabari Walker,2024-03-01,22,19,10,2.0
Jabari Walker,2024-03-02,31,18,12,2.0
Jabari Walker,2024-03-22,28,14,8,0.0
Jabari Walker,2024-03-23,26,15,9,1.0
Jabari Walker,2024-04-11,36,17,16,0.0
Jabari Walker,2024-04-12,14,9,5,1.0
Jaden Ivey,2023-10-27,23,18,2,2.0
Jaden Ivey,2023-10-28,22,7,0,2.0
Jaden Ivey,2023-11-01,22,10,2,1.0
Jaden Ivey,2023-11-02,22,12,7,2.0
Jaden Ivey,2023-11-19,28,9,3,0.0
Jaden Ivey,2023-11-20,30,17,4,4.0
Jaden Ivey,2023-11-29,19,7,1,1.0
Jaden Ivey,2023-11-30,13,5,2,1.0
Jaden Ivey,2023-12-15,29,13,4,5.0
Jaden Ivey,2023-12-16,28,13,4,1.0
Jaden Ivey,2024-01-09,33,22,5,4.0
Jaden Ivey,2024-01-10,30,19,3,1.0
Jaden Ivey,2024-01-27,26,10,4,3.0
Jaden Ivey,2024-01-28,35,19,8,0.0
Jaden Ivey,2024-02-07,38,37,6,5.0
Jaden Ivey,2024-02-08,48,26,3,6.0
Jaden Ivey,2024-02-13,29,15,2,2.0
Jaden Ivey,2024-02-14,15,2,0,2.0
Jaden Ivey,2024-02-26,24,14,2,1.0
Jaden Ivey,2024-02-27,34,15,2,4.0
Jaden Ivey,2024-03-17,24,10,1,2.0
Jaden Ivey,2024-03-18,29,21,5,3.0
Jaden Ivey,2024-03-24,29,16,2,4.0
Jaden Ivey,2024-03-25,24,9,4,2.0
Jaden Ivey,2024-04-05,32,31,3,4.0
Jaden Ivey,2024-04-06,31,16,4,0.0
Jaden Ivey,2024-04-11,31,16,2,4.0
Jaden Ivey,2024-04-12,28,7,1,2.0
Jalen Brunson,2023-10-27,33,31,3,2.0
Jalen Brunson,2023-10-28,31,14,4,1.0
Jalen Brunson,2023-10-31,34,19,5,5.0
Jalen Brunson,2023-11-01,39,24,4,1.0
Jalen Brunson,2023-11-12,27,20,1,1.0
Jalen Brunson,2023-11-13,39,26,3,2.0
Jalen Brunson,2023-11-17,34,32,7,0.0
Jalen Brunson,2023-11-18,39,32,4,2.0
Jalen Brunson,2023-11-30,40,42,6,1.0
Jalen Brunson,2023-12-01,37,22,5,2.0
Jalen Brunson,2023-12-15,35,50,6,2.0
Jalen Brunson,2023-12-16,34,22,7,2.0
Jalen Brunson,2023-12-29,34,20,7,3.0
Jalen Brunson,2023-12-30,41,28,1,4.0
Jalen Brunson,2024-01-05,32,29,3,0.0
Jalen Brunson,2024-01-06,35,33,3,2.0
Jalen Brunson,2024-01-17,37,30,3,2.0
Jalen Brunson,2024-01-18,40,41,8,6.0
Jalen Brunson,2024-01-29,34,32,4,2.0
Jalen Brunson,2024-01-30,38,29,3,0.0
Jalen Brunson,2024-04-04,38,35,2,3.0
Jalen Brunson,2024-04-05,42,35,6,5.0
Jalen Brunson,2024-04-11,30,39,2,2.0
Jalen Brunson,2024-04-12,37,30,1,0.0
Jalen Duren,2023-10-27,35,14,17,5.0
Jalen Duren,2023-10-28,33,23,15,1.0
Jalen Duren,2023-11-29,18,6,7,2.0
Jalen Duren,2023-11-30,34,10,12,2.0
Jalen Duren,2024-01-09,24,16,10,3.0
Jalen Duren,2024-01-10,30,21,12,1.0
Jalen Duren,2024-01-27,36,10,18,1.0
Jalen Duren,2024-01-28,31,22,21,1.0
Jalen Duren,2024-02-07,37,20,15,3.0
Jalen Duren,2024-02-08,37,27,22,3.0
Jalen Duren,2024-02-13,23,8,8,1.0
Jalen Duren,2024-02-14,23,7,9,1.0
Jalen Duren,2024-02-26,31,11,16,0.0
Jalen Duren,2024-02-27,31,14,10,5.0
Jalen Duren,2024-03-17,29,11,10,2.0
Jalen Duren,2024-03-18,22,8,9,2.0
Jalen Green,2023-11-19,31,9,6,4.0
Jalen Green,2023-11-20,23,16,3,1.0
Jalen Green,2023-11-28,34,12,3,2.0
Jalen Green,2023-11-29,34,26,6,2.0
Jalen Green,2023-12-17,29,16,2,1.0
Jalen Green,2023-12-18,34,12,6,2.0
Jalen Green,2023-12-22,27,17,6,4.0
Jalen Green,2023-12-23,22,9,4,5.0
Jalen Green,2023-12-26,20,5,1,0.0
Jalen Green,2023-12-27,26,23,5,2.0
Jalen Green,2024-01-05,31,20,5,2.0
Jalen Green,2024-01-06,28,16,4,1.0
Jalen Green,2024-01-12,39,28,4,1.0
Jalen Green,2024-01-13,20,10,3,1.0
Jalen Green,2024-01-20,28,7,3,1.0
Jalen Green,2024-01-21,32,16,4,3.0
Jalen Green,2024-01-26,28,36,10,3.0
Jalen Green,2024-01-27,33,19,10,1.0
Jalen Green,2024-02-09,22,7,2,4.0
Jalen Green,2024-02-10,37,26,14,5.0
Jalen Green,2024-02-22,24,10,4,1.0
Jalen Green,2024-02-23,21,14,3,3.0
Jalen Green,2024-03-05,39,23,2,0.0
Jalen Green,2024-03-06,32,15,3,3.0
Jalen Green,2024-04-04,30,13,4,4.0
Jalen Green,2024-04-05,38,21,7,3.0
Jalen Green,2024-04-11,19,3,1,3.0
Jalen Green,2024-04-12,35,26,9,3.0
Jalen Williams,2023-10-29,28,13,3,0.0
Jalen Williams,2023-10-30,31,19,7,2.0
Jalen Williams,2023-12-26,26,21,1,1.0
Jalen Williams,2023-12-27,33,36,0,0.0
Jalen Williams,2024-01-02,31,16,1,5.0
Jalen Williams,2024-01-03,35,21,3,2.0
Jalen Williams,2024-01-10,35,19,9,1.0
Jalen Williams,2024-01-11,19,21,7,1.0
Jalen Williams,2024-01-15,35,25,3,1.0
Jalen Williams,2024-01-16,33,25,3,4.0
Jalen Williams,2024-01-23,32,19,4,0.0
Jalen Williams,2024-01-24,29,13,5,0.0
Jalen Williams,2024-01-28,28,20,1,0.0
Jalen Williams,2024-01-29,33,20,2,2.0
Jalen Williams,2024-02-10,27,9,3,2.0
Jalen Williams,2024-02-11,37,32,8,2.0
Jalen Williams,2024-02-22,36,18,4,1.0
Jalen Williams,2024-02-23,20,11,2,1.0
Jalen Williams,2024-03-03,33,22,4,1.0
Jalen Williams,2024-03-04,26,7,2,1.0
Jalen Williams,2024-03-26,34,26,2,2.0
Jalen Williams,2024-03-27,38,23,5,5.0
Jalen Williams,2024-04-09,36,11,6,2.0
Jalen Williams,2024-04-10,24,10,7,1.0
Jamal Murray,2023-10-29,30,19,2,4.0
Jamal Murray,2023-10-30,37,18,3,3.0
Jamal Murray,2023-11-03,39,18,2,2.0
Jamal Murray,2023-11-04,10,2,2,0.0
Jamal Murray,2023-12-22,34,32,5,1.0
Jamal Murray,2023-12-23,33,20,12,1.0
Jamal Murray,2023-12-28,26,23,3,1.0
Jamal Murray,2023-12-29,36,9,3,2.0
Jamal Murray,2024-01-04,32,25,2,0.0
Jamal Murray,2024-01-05,33,20,7,3.0
Jamal Murray,2024-02-08,36,29,7,3.0
Jamal Murray,2024-02-09,26,12,1,6.0
Jamal Murray,2024-02-28,33,32,3,5.0
Jamal Murray,2024-02-29,14,6,1,1.0
Jamal Murray,2024-04-09,27,28,2,1.0
Jamal Murray,2024-04-10,27,20,4,4.0
James Harden,2023-11-24,37,8,5,3.0
James Harden,2023-11-25,28,8,4,2.0
James Harden,2023-11-29,39,26,3,2.0
James Harden,2023-11-30,37,18,3,1.0
James Harden,2023-12-11,37,20,7,3.0
James Harden,2023-12-12,28,15,6,2.0
James Harden,2023-12-20,39,17,5,4.0
James Harden,2023-12-21,34,23,9,3.0
James Harden,2024-01-07,39,15,4,5.0
James Harden,2024-01-08,30,19,7,3.0
James Harden,2024-01-26,35,22,10,1.0
James Harden,2024-01-27,27,9,8,1.0
James Harden,2024-02-04,42,21,8,4.0
James Harden,2024-02-05,39,30,8,2.0
James Harden,2024-02-22,29,17,6,3.0
James Harden,2024-02-23,39,9,8,4.0
James Harden,2024-03-03,34,4,5,1.0
James Harden,2024-03-04,37,29,4,3.0
James Harden,2024-03-09,34,14,11,1.0
James Harden,2024-03-10,36,13,5,5.0
James Harden,2024-03-24,34,12,4,2.0
James Harden,2024-03-25,34,11,3,1.0
James Harden,2024-04-04,38,20,6,1.0
James Harden,2024-04-05,33,13,10,5.0
Jaren Jackson Jr.,2023-10-27,28,21,9,0.0
Jaren Jackson Jr.,2023-10-28,31,16,5,1.0
Jaren Jackson Jr.,2023-11-18,27,27,5,2.0
Jaren Jackson Jr.,2023-11-19,34,17,8,2.0
Jaren Jackson Jr.,2023-12-01,14,4,4,1.0
Jaren Jackson Jr.,2023-12-02,35,37,9,4.0
Jaren Jackson Jr.,2023-12-18,25,11,5,2.0
Jaren Jackson Jr.,2023-12-19,30,24,6,2.0
Jaren Jackson Jr.,2023-12-28,28,14,4,0.0
Jaren Jackson Jr.,2023-12-29,37,22,2,1.0
Jaren Jackson Jr.,2024-01-02,32,10,7,1.0
Jaren Jackson Jr.,2024-01-03,37,24,4,3.0
Jaren Jackson Jr.,2024-01-28,32,25,5,4.0
Jaren Jackson Jr.,2024-01-29,32,22,3,3.0
Jaren Jackson Jr.,2024-02-01,34,25,5,5.0
Jaren Jackson Jr.,2024-02-02,31,27,5,2.0
Jarrett Allen,2023-11-21,35,26,13,2.0
Jarrett Allen,2023-11-22,23,4,4,3.0
Jarrett Allen,2023-11-25,37,21,14,2.0
Jarrett Allen,2023-11-26,27,18,4,2.0
Jarrett Allen,2023-12-11,15,4,7,1.0
Jarrett Allen,2023-12-12,37,14,5,2.0
Jarrett Allen,2023-12-20,30,17,8,2.0
Jarrett Allen,2023-12-21,27,14,7,1.0
Jarrett Allen,2024-01-31,30,14,11,1.0
Jarrett Allen,2024-02-01,21,14,9,2.0
Jarrett Allen,2024-02-07,37,12,9,3.0
Jarrett Allen,2024-02-08,30,14,10,2.0
Jarrett Allen,2024-02-22,34,18,10,2.0
Jarrett Allen,2024-02-23,36,24,9,1.0
Jarrett Allen,2024-02-27,33,19,9,1.0
Jarrett Allen,2024-02-28,34,11,4,0.0
Jarrett Allen,2024-03-05,35,21,12,0.0
Jarrett Allen,2024-03-06,37,18,19,3.0
Jarrett Allen,2024-03-10,29,15,9,1.0
Jarrett Allen,2024-03-11,38,15,10,1.0
Jarrett Allen,2024-03-24,22,9,4,2.0
Jarrett Allen,2024-03-25,33,17,13,0.0
Jarrett Allen,2024-04-02,33,21,12,0.0
Jarrett Allen,2024-04-03,37,20,5,0.0
Jarrett Allen,2024-04-06,34,12,12,1.0
Jarrett Allen,2024-04-07,35,17,10,1.0
Jaylen Brown,2023-11-10,29,28,3,3.0
Jaylen Brown,2023-11-11,32,29,5,2.0
Jaylen Brown,2023-11-19,34,12,6,2.0
Jaylen Brown,2023-11-20,34,13,4,2.0
Jaylen Brown,2023-12-14,36,22,5,2.0
Jaylen Brown,2023-12-15,30,18,3,2.0
Jaylen Brown,2023-12-19,41,28,8,4.0
Jaylen Brown,2023-12-20,29,28,5,0.0
Jaylen Brown,2024-01-05,27,13,3,3.0
Jaylen Brown,2024-01-06,36,31,4,3.0
Jaylen Brown,2024-01-10,43,35,11,2.0
Jaylen Brown,2024-01-11,18,10,4,0.0
Jaylen Brown,2024-01-21,31,13,11,3.0
Jaylen Brown,2024-01-22,37,34,3,0.0
Jaylen Brown,2024-01-29,37,22,11,0.0
Jaylen Brown,2024-01-30,36,25,6,0.0
Jayson Tatum,2023-11-10,33,23,10,2.0
Jayson Tatum,2023-11-11,34,27,5,1.0
Jayson Tatum,2023-11-19,35,20,9,8.0
Jayson Tatum,2023-11-20,44,45,13,3.0
Jayson Tatum,2023-12-14,36,27,11,3.0
Jayson Tatum,2023-12-15,39,30,6,2.0
Jayson Tatum,2024-01-05,25,30,9,1.0
Jayson Tatum,2024-01-06,38,38,13,4.0
Jayson Tatum,2024-01-10,42,45,4,1.0
Jayson Tatum,2024-01-11,16,7,1,1.0
Jayson Tatum,2024-01-21,35,18,7,2.0
Jayson Tatum,2024-01-22,41,39,11,0.0
Jayson Tatum,2024-01-29,38,28,10,7.0
Jayson Tatum,2024-01-30,39,30,7,2.0
Jayson Tatum,2024-02-13,39,41,14,2.0
Jayson Tatum,2024-02-14,28,20,7,1.0
Jayson Tatum,2024-03-11,36,26,5,1.0
Jayson Tatum,2024-03-12,34,38,6,3.0
Jeremy Sochan,2023-11-05,29,4,4,3.0
Jeremy Sochan,2023-11-06,21,6,3,2.0
Jeremy Sochan,2023-11-17,37,8,8,2.0
Jeremy Sochan,2023-11-18,32,16,5,3.0
Jeremy Sochan,2023-11-30,36,33,8,5.0
Jeremy Sochan,2023-12-01,31,13,3,2.0
Jeremy Sochan,2023-12-28,31,16,7,2.0
Jeremy Sochan,2023-12-29,29,2,4,3.0
Jeremy Sochan,2024-01-12,26,13,6,1.0
Jeremy Sochan,2024-01-13,31,11,7,1.0
Jeremy Sochan,2024-01-19,34,11,8,3.0
Jeremy Sochan,2024-01-20,28,23,4,0.0
Jeremy Sochan,2024-01-26,32,31,14,2.0
Jeremy Sochan,2024-01-27,31,13,4,2.0
Jeremy Sochan,2024-02-02,31,15,16,3.0
Jeremy Sochan,2024-02-03,29,2,9,1.0
Jeremy Sochan,2024-02-07,29,6,5,2.0
Jeremy Sochan,2024-02-08,28,9,2,2.0
Jeremy Sochan,2024-02-22,36,16,8,2.0
Jeremy Sochan,2024-02-23,34,15,13,3.0
Jeremy Sochan,2024-03-11,28,9,7,1.0
Jeremy Sochan,2024-03-12,32,21,8,2.0
Jeremy Sochan,2024-03-22,31,6,10,4.0
Jeremy Sochan,2024-03-23,21,7,3,2.0
Jimmy Butler,2023-12-13,29,15,7,4.0
Jimmy Butler,2023-12-14,36,20,6,1.0
Jimmy Butler,2024-01-24,35,15,4,4.0
Jimmy Butler,2024-01-25,29,17,3,1.0
Jimmy Butler,2024-02-06,34,23,8,5.0
Jimmy Butler,2024-02-07,34,17,11,0.0
Jimmy Butler,2024-03-07,38,14,4,6.0
Jimmy Butler,2024-03-08,37,20,10,1.0
Jimmy Butler,2024-04-04,40,20,4,1.0
Jimmy Butler,2024-04-05,29,22,3,2.0
Jimmy Butler,2024-04-09,44,25,8,3.0
Jimmy Butler,2024-04-10,36,12,4,5.0
John Collins,2023-10-27,34,13,12,0.0
John Collins,2023-10-28,28,11,10,1.0
John Collins,2023-11-01,27,16,4,1.0
